Year,Country / territory of asylum/residence,Origin,RSD procedure type / level,Tota pending start-year,of which UNHCR-assisted(start-year),Applied during year,decisions_recognized,decisions_other,Rejected,Otherwise closed,Total decisions,Total pending end-year,of which UNHCR-assisted(end-year)
2012,France,Georgia,G / RA,0.0,0,128,0,0,0,0,,0,0
2012,France,Georgia,G / AR,0.0,0,1315,79,38,655,0,772,0,0
2012,United Kingdom,Georgia,G / AR,29.0,0,13,2,0,12,2,16,14,0
2012,United Kingdom,Georgia,G / FI,14.0,0,28,3,1,18,8,30,13,0
2012,United Kingdom,Georgia,G / RA,0.0,0,2,1,0,0,0,1,0,0
2012,Greece,Georgia,G / AR,0.0,0,0,0,15,0,0,15,0,0
2012,Greece,Georgia,G / FI,0.0,0,893,0,3,1116,502,1621,0,0
2012,Croatia,Georgia,G / FI,0.0,0,1,0,0,0,1,1,0,0
2012,Hungary,Georgia,G / FI,0.0,0,12,0,1,2,0,3,0,0
2012,Ireland,Georgia,G / AR,11.0,0,9,5,0,7,2,14,6,0
2012,Ireland,Georgia,G / FI,3.0,0,20,0,0,14,4,18,5,0
2012,Ireland,Georgia,G / SP,165.0,0,13,0,0,17,0,17,161,0
2012,Iceland,Georgia,G / FI,3.0,0,8,0,0,0,3,3,5,0
2012,Iceland,Georgia,G / AR,0.0,0,2,0,0,0,2,2,0,0
2012,Italy,Georgia,G / FI,0.0,0,65,3,3,36,0,42,44,0
2012,Kazakhstan,Georgia,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Liechtenstein,Georgia,G / FI,0.0,0,1,0,0,0,1,1,0,0
2012,Lithuania,Georgia,G / FI,4.0,0,295,0,0,223,60,283,16,0
2012,Luxembourg,Georgia,G / FI,0.0,0,7,0,0,0,0,,0,0
2012,Latvia,Georgia,G / FI,109.0,0,106,0,0,39,77,116,99,0
2012,Montenegro,Georgia,G / FA,1.0,1,1,0,0,1,1,2,0,0
2012,Netherlands,Georgia,G / FI,139.0,0,226,0,2,233,0,235,139,0
2012,Netherlands,Georgia,G / JR,0.0,0,0,0,2,11,0,13,0,0
2012,Netherlands,Georgia,G / RA,0.0,0,26,0,0,0,0,,0,0
2012,Norway,Georgia,G / AR,18.0,0,55,0,0,31,0,31,41,0
2012,Norway,Georgia,G / FI,13.0,0,109,0,0,17,97,114,11,0
2012,Poland,Georgia,G / AR,0.0,0,343,0,0,186,32,218,0,0
2012,Poland,Georgia,G / FI,378.0,0,2956,0,0,468,2934,3402,339,0
2012,Poland,Georgia,G / RA,0.0,0,278,0,0,0,0,,0,0
2012,Portugal,Georgia,G / FI,2.0,0,3,0,0,1,4,5,0,0
2012,Romania,Georgia,G / FA,2.0,2,0,0,0,3,0,3,0,0
2012,Slovakia,Georgia,G / FI,0.0,0,61,0,0,11,50,61,0,0
2012,Sweden,Georgia,G / AR,50.0,0,0,0,0,132,20,152,61,0
2012,Sweden,Georgia,G / FI,117.0,0,748,0,1,158,194,353,193,0
2012,Ukraine,Georgia,G / AR,41.0,41,30,0,0,2,0,2,69,52
2012,Ukraine,Georgia,G / FI,25.0,15,24,0,0,6,8,14,35,28
2012,Ukraine,Georgia,U / FA,4.0,4,0,0,0,0,4,4,0,0
2012,Armenia,Georgia,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Austria,Georgia,G / FA,410.0,0,300,27,31,321,37,416,326,0
2012,Azerbaijan,Georgia,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Azerbaijan,Georgia,U / FI,0.0,0,1,0,0,0,0,,1,1
2012,Belgium,Georgia,G / RA,0.0,0,110,0,0,0,0,,0,0
2012,Belgium,Georgia,G / FI,378.0,0,387,4,5,496,57,562,120,0
2012,Bulgaria,Georgia,G / FA,10.0,0,5,0,0,1,7,8,0,0
2012,Belarus,Georgia,G / FI,1.0,0,11,1,0,8,2,11,1,0
2012,Belarus,Georgia,G / JR,0.0,0,2,0,0,2,0,2,0,0
2012,Switzerland,Georgia,G / AR,29.0,0,101,0,0,0,0,,78,0
2012,Switzerland,Georgia,G / FI,61.0,0,614,2,2,26,659,689,123,0
2012,Cyprus,Georgia,G / AR,12.0,0,9,0,0,19,0,19,2,0
2012,Cyprus,Georgia,G / FI,1.0,0,10,0,0,7,0,7,4,0
2012,Germany,Georgia,G / NA,322.0,0,1298,4,2,256,321,583,1049,0
2012,Germany,Georgia,G / JR,110.0,0,0,0,0,0,0,,36,0
2012,Germany,Ghana,G / RA,15.0,0,11,0,1,1,14,16,11,0
2012,Denmark,Ghana,G / FI,1.0,0,30,0,0,14,0,14,1,0
2012,Denmark,Ghana,G / AR,0.0,0,10,0,0,8,0,8,6,0
2012,Spain,Ghana,G / FI,25.0,0,18,0,0,25,0,25,25,0
2012,Finland,Ghana,G / FI,27.0,0,34,4,0,25,5,34,21,0
2012,France,Ghana,G / FI,0.0,0,28,0,0,25,0,25,0,0
2012,France,Ghana,G / RA,0.0,0,3,0,0,0,0,,0,0
2012,France,Ghana,G / AR,0.0,0,10,0,0,10,0,10,0,0
2012,United Kingdom,Ghana,G / AR,40.0,0,63,13,0,43,5,61,42,0
2012,United Kingdom,Ghana,G / FI,58.0,0,230,5,32,132,33,202,90,0
2012,United Kingdom,Ghana,G / RA,0.0,0,3,0,0,0,0,,0,0
2012,Greece,Ghana,G / AR,0.0,0,0,0,6,0,0,6,0,0
2012,Greece,Ghana,G / FI,0.0,0,104,0,0,198,55,253,0,0
2012,Hungary,Ghana,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Ireland,Ghana,G / AR,11.0,0,5,0,0,8,1,9,7,0
2012,Ireland,Ghana,G / FI,0.0,0,12,0,0,8,3,11,1,0
2012,Ireland,Ghana,G / SP,151.0,0,12,0,0,43,0,43,120,0
2012,Iceland,Ghana,G / FI,1.0,0,2,0,0,0,0,,2,0
2012,Iceland,Ghana,G / AR,0.0,0,1,0,0,0,1,1,1,0
2012,Italy,Ghana,G / FI,0.0,0,846,19,250,1546,0,1815,553,0
2012,Luxembourg,Ghana,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Latvia,Ghana,G / FI,0.0,0,2,0,0,2,0,2,0,0
2012,Malta,Ghana,G / FI,5.0,0,0,0,0,0,4,4,0,0
2012,Malta,Ghana,G / AR,8.0,0,4,0,0,4,4,8,0,0
2012,Netherlands,Ghana,G / FI,23.0,0,25,0,0,28,0,28,23,0
2012,Netherlands,Ghana,G / RA,0.0,0,4,0,0,0,0,,0,0
2012,Norway,Ghana,G / AR,18.0,0,23,0,0,29,1,30,10,0
2012,Norway,Ghana,G / FI,7.0,0,29,2,0,8,22,32,9,0
2012,Poland,Ghana,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Portugal,Ghana,G / FI,1.0,0,3,0,0,0,4,4,0,0
2012,Romania,Ghana,G / FA,0.0,0,2,0,0,1,0,1,0,0
2012,Slovenia,Ghana,G / FI,1.0,0,1,0,0,0,2,2,0,0
2012,Sweden,Ghana,G / AR,14.0,0,0,0,0,31,6,37,9,0
2012,Sweden,Ghana,G / FI,9.0,0,79,4,0,29,5,38,36,0
2012,Turkey,Ghana,U / AR,1.0,1,0,0,0,0,1,1,0,0
2012,Turkey,Ghana,U / FI,5.0,5,5,0,0,0,5,5,5,5
2012,Ukraine,Ghana,G / AR,1.0,1,0,0,0,0,0,,1,1
2012,Ukraine,Ghana,G / FI,2.0,1,1,0,0,0,0,,3,2
2012,Austria,Ghana,G / FA,43.0,0,27,0,3,41,3,47,28,0
2012,Belgium,Ghana,G / RA,0.0,0,8,0,0,0,0,,0,0
2012,Belgium,Ghana,G / FI,53.0,0,85,7,0,88,3,98,24,0
2012,Bulgaria,Ghana,G / FA,3.0,0,4,0,0,3,0,3,0,0
2012,Switzerland,Ghana,G / AR,1.0,0,26,0,0,0,0,,22,0
2012,Switzerland,Ghana,G / FI,79.0,0,340,1,3,9,397,410,57,0
2012,Cyprus,Ghana,G / AR,7.0,0,3,0,0,8,2,10,0,0
2012,Cyprus,Ghana,G / FI,1.0,0,0,0,0,1,0,1,0,0
2012,Germany,Ghana,G / NA,153.0,0,489,0,4,163,55,222,417,0
2012,Germany,Ghana,G / JR,161.0,0,0,0,0,0,0,,163,0
2012,Germany,Guinea,G / RA,28.0,0,25,2,3,1,26,32,21,0
2012,Denmark,Guinea,G / FI,1.0,0,10,0,0,3,0,3,2,0
2012,Denmark,Guinea,G / AR,0.0,0,3,0,0,2,0,2,3,0
2012,Spain,Guinea,G / FI,155.0,0,73,0,0,130,0,130,85,0
2012,Estonia,Guinea,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Finland,Guinea,G / FI,14.0,0,13,0,0,9,7,16,8,0
2012,France,Guinea,G / FI,0.0,0,1884,111,175,1394,0,1680,1308,0
2012,France,Guinea,G / RA,0.0,0,185,0,0,0,0,,0,0
2012,France,Guinea,G / AR,0.0,0,1146,119,62,912,0,1093,0,0
2012,United Kingdom,Guinea,G / AR,31.0,0,37,7,0,30,1,38,23,0
2012,United Kingdom,Guinea,G / FI,38.0,0,58,11,9,35,2,57,40,0
2012,United Kingdom,Guinea,G / RA,0.0,0,4,0,0,0,0,,0,0
2012,Greece,Guinea,G / AR,0.0,0,0,0,1,0,0,1,0,0
2012,Greece,Guinea,G / FI,0.0,0,158,0,0,47,9,56,0,0
2012,Hungary,Guinea,G / FI,0.0,0,3,0,0,1,0,1,0,0
2012,Ireland,Guinea,G / AR,3.0,0,2,0,0,2,0,2,3,0
2012,Ireland,Guinea,G / FI,1.0,0,3,0,0,2,0,2,2,0
2012,Ireland,Guinea,G / SP,33.0,0,2,0,0,2,0,2,33,0
2012,Iceland,Guinea,G / FI,0.0,0,2,0,0,0,0,,2,0
2012,Italy,Guinea,G / FI,0.0,0,183,13,68,283,0,364,156,0
2012,Luxembourg,Guinea,G / FI,0.0,0,10,0,0,0,0,,0,0
2012,Latvia,Guinea,G / FI,1.0,0,0,0,0,1,0,1,0,0
2012,Malta,Guinea,G / FI,0.0,0,2,0,0,2,0,2,0,0
2012,Malta,Guinea,G / AR,12.0,0,2,0,0,0,0,,2,0
2012,Netherlands,Guinea,G / FI,189.0,0,186,3,79,153,0,235,189,0
2012,Netherlands,Guinea,G / JR,0.0,0,0,0,4,16,0,20,0,0
2012,Netherlands,Guinea,G / RA,0.0,0,53,0,0,0,0,,0,0
2012,Norway,Guinea,G / AR,23.0,0,48,0,0,33,1,34,27,0
2012,Norway,Guinea,G / FI,16.0,0,47,6,0,24,16,46,11,0
2012,Poland,Guinea,G / AR,0.0,0,1,0,0,2,0,2,0,0
2012,Poland,Guinea,G / FI,6.0,0,1,0,0,2,3,5,4,0
2012,Poland,Guinea,G / RA,0.0,0,4,0,0,0,0,,0,0
2012,Portugal,Guinea,G / FI,44.0,0,65,0,28,0,48,76,33,0
2012,Romania,Guinea,G / FA,0.0,0,2,0,0,1,2,3,0,0
2012,Slovakia,Guinea,G / FI,0.0,0,6,0,0,2,3,5,0,0
2012,Sweden,Guinea,G / AR,20.0,0,0,7,2,25,1,35,13,0
2012,Sweden,Guinea,G / FI,16.0,0,45,2,1,22,8,33,24,0
2012,Turkey,Guinea,U / AR,5.0,5,1,0,0,0,6,6,0,0
2012,Turkey,Guinea,U / FI,8.0,8,6,1,0,0,1,2,12,12
2012,Ukraine,Guinea,G / AR,68.0,68,44,1,0,15,4,20,92,69
2012,Ukraine,Guinea,G / FI,23.0,23,21,0,1,4,4,9,35,28
2012,Ukraine,Guinea,U / FA,0.0,0,1,0,0,0,0,,1,1
2012,Armenia,Guinea,G / FI,0.0,0,3,0,0,1,0,1,2,2
2012,Armenia,Guinea,G / JR,1.0,1,1,0,0,0,1,1,1,1
2012,Austria,Guinea,G / FA,90.0,0,35,5,3,27,11,46,91,0
2012,Belgium,Guinea,G / RA,0.0,0,718,0,0,0,0,,0,0
2012,Belgium,Guinea,G / FI,1806.0,0,1370,608,9,2202,97,2916,996,0
2012,Switzerland,Guinea,G / AR,24.0,0,51,0,0,0,0,,32,0
2012,Switzerland,Guinea,G / FI,146.0,0,323,1,12,46,282,341,183,0
2012,Cyprus,Guinea,G / AR,18.0,0,2,0,0,15,5,20,0,0
2012,Cyprus,Guinea,G / FI,0.0,0,1,0,0,0,0,,1,0
2012,Cyprus,Guinea,U / FA,0.0,0,2,0,0,0,0,,2,0
2012,Germany,Guinea,G / NA,246.0,0,428,23,8,80,49,160,518,0
2012,Germany,Guinea,G / JR,208.0,0,0,0,0,0,0,,129,0
2012,Germany,Gambia,G / RA,6.0,0,19,0,2,1,13,16,9,0
2012,Denmark,Gambia,G / FI,0.0,0,21,0,0,9,0,9,2,0
2012,Denmark,Gambia,G / AR,0.0,0,8,0,0,5,0,5,6,0
2012,Spain,Gambia,G / FI,40.0,0,25,0,0,30,0,30,30,0
2012,Finland,Gambia,G / FI,8.0,0,29,0,0,13,14,27,15,0
2012,France,Gambia,G / FI,0.0,0,84,0,7,54,0,61,0,0
2012,France,Gambia,G / RA,0.0,0,5,0,0,0,0,,0,0
2012,France,Gambia,G / AR,0.0,0,32,2,1,28,0,31,0,0
2012,United Kingdom,Gambia,G / AR,116.0,0,148,39,0,100,7,146,109,0
2012,United Kingdom,Gambia,G / FI,131.0,0,455,104,60,232,15,411,177,0
2012,United Kingdom,Gambia,G / RA,0.0,0,8,0,0,0,1,1,0,0
2012,Greece,Gambia,G / FI,0.0,0,22,0,0,16,3,19,0,0
2012,Croatia,Gambia,G / FI,0.0,0,1,0,0,0,0,,1,1
2012,Hungary,Gambia,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Ireland,Gambia,G / SP,9.0,0,0,0,0,0,0,,9,0
2012,Iceland,Gambia,G / FI,1.0,0,0,0,0,0,0,,0,0
2012,Iceland,Gambia,G / AR,0.0,0,1,0,0,0,1,1,1,0
2012,Italy,Gambia,G / FI,0.0,0,321,15,62,164,0,241,246,0
2012,Luxembourg,Gambia,G / FI,0.0,0,5,0,0,2,0,2,0,0
2012,Malta,Gambia,G / AR,2.0,0,1,0,0,1,0,1,0,0
2012,Netherlands,Gambia,G / FI,10.0,0,25,1,0,20,0,21,10,0
2012,Netherlands,Gambia,G / JR,0.0,0,0,0,0,3,0,3,0,0
2012,Netherlands,Gambia,G / RA,0.0,0,6,0,0,0,0,,0,0
2012,Norway,Gambia,G / AR,34.0,0,44,0,0,40,3,43,32,0
2012,Norway,Gambia,G / FI,10.0,0,38,0,0,30,11,41,11,0
2012,Poland,Gambia,G / AR,0.0,0,3,0,0,1,0,1,0,0
2012,Poland,Gambia,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Portugal,Gambia,G / FI,1.0,0,1,0,2,0,0,2,0,0
2012,Romania,Gambia,G / FA,0.0,0,1,0,0,0,0,,1,1
2012,Slovakia,Gambia,G / FI,0.0,0,5,0,0,0,5,5,0,0
2012,Slovenia,Gambia,G / FI,1.0,0,2,0,0,1,1,2,1,0
2012,Sweden,Gambia,G / AR,19.0,0,0,1,1,41,7,50,21,0
2012,Sweden,Gambia,G / FI,18.0,0,96,8,1,47,9,65,38,0
2012,Albania,Gambia,G / FA,0.0,0,2,0,0,0,2,2,0,0
2012,Austria,Gambia,G / FA,103.0,0,58,11,0,55,14,80,95,0
2012,Belgium,Gambia,G / RA,0.0,0,17,0,0,0,0,,0,0
2012,Belgium,Gambia,G / FI,11.0,0,65,7,0,43,3,53,21,0
2012,Bulgaria,Gambia,G / FA,0.0,0,5,0,0,0,0,,0,0
2012,Switzerland,Gambia,G / AR,9.0,0,23,0,0,0,0,,25,0
2012,Switzerland,Gambia,G / FI,152.0,0,533,0,3,31,411,445,273,0
2012,Cyprus,Gambia,G / AR,0.0,0,0,0,0,0,0,,0,0
2012,Cyprus,Gambia,G / FI,0.0,0,0,0,0,0,0,,0,0
2012,Germany,Gambia,G / NA,125.0,0,244,9,3,114,23,149,219,0
2012,Germany,Gambia,G / JR,155.0,0,0,0,0,0,0,,122,0
2012,Germany,Guinea-Bissau,G / RA,1.0,0,0,0,0,0,0,,1,0
2012,Denmark,Guinea-Bissau,G / FI,1.0,0,13,0,0,7,0,7,1,0
2012,Denmark,Guinea-Bissau,G / AR,0.0,0,6,0,0,0,0,,6,0
2012,Spain,Guinea-Bissau,G / FI,0.0,0,8,0,0,5,0,5,0,0
2012,Finland,Guinea-Bissau,G / FI,1.0,0,1,0,0,1,2,3,1,0
2012,France,Guinea-Bissau,G / FI,0.0,0,127,15,3,111,0,129,0,0
2012,France,Guinea-Bissau,G / RA,0.0,0,8,0,0,0,0,,0,0
2012,France,Guinea-Bissau,G / AR,0.0,0,126,1,3,122,0,126,0,0
2012,United Kingdom,Guinea-Bissau,G / AR,0.0,0,2,0,0,2,0,2,0,0
2012,United Kingdom,Guinea-Bissau,G / FI,3.0,0,3,1,0,2,3,6,0,0
2012,Greece,Guinea-Bissau,G / FI,0.0,0,4,0,0,0,1,1,0,0
2012,Hungary,Guinea-Bissau,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Ireland,Guinea-Bissau,G / AR,0.0,0,1,0,0,1,0,1,0,0
2012,Ireland,Guinea-Bissau,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Ireland,Guinea-Bissau,G / SP,3.0,0,0,0,0,0,0,,3,0
2012,Italy,Guinea-Bissau,G / FI,0.0,0,49,0,24,69,0,93,31,0
2012,Luxembourg,Guinea-Bissau,G / FI,0.0,0,4,0,0,0,0,,0,0
2012,Malta,Guinea-Bissau,G / FI,0.0,0,0,0,0,0,0,,1,0
2012,Malta,Guinea-Bissau,G / AR,13.0,0,0,0,0,0,0,,0,0
2012,Netherlands,Guinea-Bissau,G / FI,4.0,0,2,0,1,4,0,5,4,0
2012,Netherlands,Guinea-Bissau,G / JR,0.0,0,0,0,0,2,0,2,0,0
2012,Netherlands,Guinea-Bissau,G / RA,0.0,0,1,0,0,0,0,,0,0
2012,Norway,Guinea-Bissau,G / AR,6.0,0,7,0,0,5,0,5,8,0
2012,Norway,Guinea-Bissau,G / FI,2.0,0,18,0,0,5,7,12,7,0
2012,Portugal,Guinea-Bissau,G / FI,10.0,0,17,0,1,0,12,13,14,0
2012,Romania,Guinea-Bissau,G / FA,0.0,0,4,0,0,2,0,2,0,0
2012,Sweden,Guinea-Bissau,G / AR,0.0,0,0,0,0,0,0,,1,0
2012,Sweden,Guinea-Bissau,G / FI,2.0,0,13,1,0,1,1,3,9,0
2012,Ukraine,Guinea-Bissau,G / AR,1.0,1,0,0,0,0,0,,1,1
2012,Ukraine,Guinea-Bissau,G / FI,1.0,1,0,0,0,0,0,,1,1
2012,Austria,Guinea-Bissau,G / FA,38.0,0,7,0,2,14,10,26,25,0
2012,Belgium,Guinea-Bissau,G / RA,0.0,0,5,0,0,0,0,,0,0
2012,Belgium,Guinea-Bissau,G / FI,5.0,0,22,1,0,7,1,9,16,0
2012,Switzerland,Guinea-Bissau,G / AR,5.0,0,22,0,0,0,0,,26,0
2012,Switzerland,Guinea-Bissau,G / FI,140.0,0,379,1,8,58,218,285,265,0
2012,Cyprus,Guinea-Bissau,G / FI,0.0,0,0,0,0,0,0,,0,0
2012,Germany,Guinea-Bissau,G / NA,9.0,0,79,0,1,20,7,28,59,0
2012,Germany,Guinea-Bissau,G / JR,11.0,0,0,0,0,0,0,,13,0
2012,Denmark,Equatorial Guinea,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Spain,Equatorial Guinea,G / FI,20.0,0,12,0,0,5,0,5,25,0
2012,Finland,Equatorial Guinea,G / FI,3.0,0,1,0,0,3,1,4,0,0
2012,France,Equatorial Guinea,G / FI,0.0,0,6,0,0,4,0,4,0,0
2012,France,Equatorial Guinea,G / RA,0.0,0,1,0,0,0,0,,0,0
2012,France,Equatorial Guinea,G / AR,0.0,0,5,0,1,3,0,4,0,0
2012,United Kingdom,Equatorial Guinea,G / FI,1.0,0,2,0,0,0,0,,2,0
2012,Greece,Equatorial Guinea,G / FI,0.0,0,8,0,0,0,0,,0,0
2012,Ireland,Equatorial Guinea,G / SP,2.0,0,0,0,0,0,0,,2,0
2012,Italy,Equatorial Guinea,G / FI,0.0,0,1,0,0,1,0,1,1,0
2012,Luxembourg,Equatorial Guinea,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Norway,Equatorial Guinea,G / AR,1.0,0,1,0,0,1,0,1,1,0
2012,Norway,Equatorial Guinea,G / FI,3.0,0,1,0,0,1,0,1,0,0
2012,Sweden,Equatorial Guinea,G / AR,2.0,0,0,0,0,2,0,2,0,0
2012,Sweden,Equatorial Guinea,G / FI,0.0,0,2,0,0,0,0,,2,0
2012,Austria,Equatorial Guinea,G / FA,1.0,0,0,0,0,0,0,,1,0
2012,Belgium,Equatorial Guinea,G / RA,0.0,0,1,0,0,0,0,,0,0
2012,Belgium,Equatorial Guinea,G / FI,1.0,0,7,4,0,1,0,5,3,0
2012,Switzerland,Equatorial Guinea,G / AR,0.0,0,1,0,0,0,0,,0,0
2012,Switzerland,Equatorial Guinea,G / FI,4.0,0,10,0,0,3,5,8,7,0
2012,Germany,Equatorial Guinea,G / NA,8.0,0,2,1,0,5,1,7,3,0
2012,Germany,Equatorial Guinea,G / JR,0.0,0,0,0,0,0,0,,4,0
2012,Denmark,Greece,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Finland,Greece,G / FI,0.0,0,7,0,0,6,0,6,0,0
2012,France,Greece,G / FI,0.0,0,3,0,0,0,0,,0,0
2012,United Kingdom,Greece,G / AR,0.0,0,0,0,0,0,0,,4,0
2012,United Kingdom,Greece,G / FI,0.0,0,4,0,0,4,0,4,0,0
2012,Luxembourg,Greece,G / FI,0.0,0,0,0,0,8,0,8,0,0
2012,Netherlands,Greece,G / FI,0.0,0,0,0,0,1,0,1,0,0
2012,Norway,Greece,G / AR,0.0,0,4,0,0,0,0,,4,0
2012,Norway,Greece,G / FI,0.0,0,4,0,0,4,0,4,0,0
2012,Poland,Greece,G / AR,0.0,0,0,0,0,1,0,1,0,0
2012,Poland,Greece,G / FI,0.0,0,0,0,0,1,1,2,0,0
2012,Sweden,Greece,G / FI,0.0,0,12,0,0,4,5,9,3,0
2012,Switzerland,Greece,G / AR,0.0,0,5,0,0,0,0,,0,0
2012,Switzerland,Greece,G / FI,0.0,0,10,0,0,0,7,7,1,0
2012,Germany,Greece,G / JR,3.0,0,0,0,0,0,0,,1,0
2012,United Kingdom,Grenada,G / AR,1.0,0,0,0,0,0,0,,1,0
2012,United Kingdom,Grenada,G / FI,1.0,0,4,2,0,0,0,2,3,0
2012,Denmark,Guatemala,G / AR,0.0,0,1,2,0,1,0,3,0,0
2012,Spain,Guatemala,G / FI,5.0,0,8,0,0,10,0,10,5,0
2012,Finland,Guatemala,G / FI,0.0,0,0,0,4,0,0,4,0,0
2012,France,Guatemala,G / FI,0.0,0,5,0,0,1,0,1,0,0
2012,United Kingdom,Guatemala,G / AR,1.0,0,0,0,0,1,0,1,0,0
2012,United Kingdom,Guatemala,G / FI,0.0,0,1,0,1,0,0,1,0,0
2012,Ireland,Guatemala,G / AR,0.0,0,1,0,0,1,0,1,0,0
2012,Ireland,Guatemala,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Italy,Guatemala,G / FI,0.0,0,2,0,0,2,0,2,2,0
2012,Netherlands,Guatemala,G / FI,0.0,0,3,0,0,4,0,4,0,0
2012,Norway,Guatemala,G / AR,0.0,0,0,0,0,0,0,,1,0
2012,Sweden,Guatemala,G / AR,1.0,0,0,0,1,0,0,1,0,0
2012,Sweden,Guatemala,G / FI,4.0,0,0,0,4,0,0,4,0,0
2012,Turkey,Guatemala,U / FI,1.0,1,0,0,0,0,1,1,0,0
2012,Belgium,Guatemala,G / RA,0.0,0,1,0,0,0,0,,0,0
2012,Belgium,Guatemala,G / FI,4.0,0,12,0,3,0,1,4,13,0
2012,Switzerland,Guatemala,G / AR,2.0,0,0,0,0,0,0,,2,0
2012,Switzerland,Guatemala,G / FI,0.0,0,1,0,0,0,0,,1,0
2012,Germany,Guatemala,G / NA,2.0,0,12,1,0,0,4,5,9,0
2012,Denmark,Guyana,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Denmark,Guyana,G / AR,0.0,0,1,0,0,0,0,,1,0
2012,France,Guyana,G / FI,0.0,0,49,0,0,73,0,73,0,0
2012,France,Guyana,G / RA,0.0,0,3,0,0,0,0,,0,0
2012,France,Guyana,G / AR,0.0,0,0,1,3,0,0,4,0,0
2012,United Kingdom,Guyana,G / FI,5.0,0,6,3,1,2,1,7,4,0
2012,Hungary,Guyana,G / FI,0.0,0,0,0,0,0,0,,0,0
2012,Ireland,Guyana,G / FI,0.0,0,2,0,0,0,0,,2,0
2012,Ireland,Guyana,G / SP,5.0,0,0,0,0,0,0,,5,0
2012,Netherlands,Guyana,G / FI,0.0,0,3,0,0,1,0,1,0,0
2012,Belgium,Guyana,G / FI,0.0,0,1,0,0,0,0,,1,0
2012,United Kingdom,"China, Hong Kong SAR",G / AR,0.0,0,2,0,0,2,0,2,1,0
2012,United Kingdom,"China, Hong Kong SAR",G / FI,1.0,0,0,0,0,0,0,,1,0
2012,Spain,Honduras,G / FI,30.0,0,41,5,0,45,0,50,15,0
2012,Finland,Honduras,G / FI,0.0,0,1,1,0,0,0,1,0,0
2012,France,Honduras,G / FI,0.0,0,3,0,0,1,0,1,0,0
2012,France,Honduras,G / AR,0.0,0,0,0,0,1,0,1,0,0
2012,United Kingdom,Honduras,G / AR,0.0,0,3,0,0,3,0,3,13,0
2012,United Kingdom,Honduras,G / FI,1.0,0,20,1,14,5,0,20,1,0
2012,Greece,Honduras,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Ireland,Honduras,G / AR,1.0,0,0,0,0,1,0,1,0,0
2012,Italy,Honduras,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Netherlands,Honduras,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Sweden,Honduras,G / AR,2.0,0,0,0,0,6,0,6,1,0
2012,Sweden,Honduras,G / FI,3.0,0,7,0,0,5,1,6,4,0
2012,Belgium,Honduras,G / FI,0.0,0,2,0,0,0,0,,2,0
2012,Switzerland,Honduras,G / FI,0.0,0,3,0,0,0,1,1,2,0
2012,Germany,Honduras,G / NA,15.0,0,3,0,10,8,0,18,0,0
2012,Germany,Honduras,G / JR,0.0,0,0,0,0,0,0,,7,0
2012,Germany,Croatia,G / RA,3.0,0,14,1,0,2,6,9,8,0
2012,Denmark,Croatia,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Spain,Croatia,G / FI,0.0,0,1,0,0,0,0,,0,0
2012,Finland,Croatia,G / FI,2.0,0,0,0,0,2,0,2,0,0
2012,France,Croatia,G / FI,0.0,0,18,0,0,9,0,9,0,0
2012,France,Croatia,G / AR,0.0,0,5,1,0,1,0,2,0,0
2012,United Kingdom,Croatia,G / AR,0.0,0,1,0,0,1,0,1,0,0
2012,United Kingdom,Croatia,G / FI,6.0,0,3,0,1,3,0,4,5,0
2012,Ireland,Croatia,G / AR,0.0,0,1,0,0,1,0,1,0,0
2012,Ireland,Croatia,G / FI,0.0,0,1,0,0,1,0,1,0,0
2012,Ireland,Croatia,G / SP,14.0,0,0,0,0,0,0,,14,0
2012,Iceland,Croatia,G / FI,0.0,0,6,0,0,0,0,,6,0
2012,Iceland,Croatia,G / AR,2.0,0,0,0,0,0,0,,2,0
2012,Italy,Croatia,G / FI,0.0,0,17,0,4,3,0,7,13,0
2012,Liechtenstein,Croatia,G / FI,0.0,0,2,0,0,0,2,2,0,0
2012,Netherlands,Croatia,G / FI,4.0,0,4,0,0,5,0,5,4,0
2012,Netherlands,Croatia,G / JR,0.0,0,0,0,0,3,0,3,0,0
2012,Netherlands,Croatia,G / RA,0.0,0,3,0,0,0,0,,0,0
